x	y	showSelected1
-89.67	36.57	2005
-90.97	38.48	1953
-89.85	36.83	1997
-90.17	38.78	1956
-90.38	36.57	2006
-90.22	37.87	2006
-89.5315	37.0693	2012
-89.75	36.9	1973
-94.97	40.07	2005
-92.6514	37.0239	2009
-91.43	39.08	1993
-90.35	36.6	1997
-92.95	37.13	1990
-95	40.03	1957
-94.25	40.52	2005
-92.15	36.58	2003
-94.47	40.38	2005
-90.9674	37.3307	2009
-91.85	36.75	1982
-94.55	40.23	2005
-92.68	38.93	1999
-92.58	38.35	1977
-94.45	37.15	1993
-90.42	38.67	2006
-94.5	40.2	1959
-95.3	40.47	1955
-94.85	39.77	2005
-94.8	39.87	2005
-91.2254	39.3192	2011
-93.93	38.62	1971
-93.4374	37.2833	2012
-94.42	37.15	1956
-94.07	39.95	2005
-89.83	36.18	1996
-93.17	37.98	2006
-94.3	39.3	2003
-93.0356	38.8369	2011
-93.7375	39.0536	2011
-93.3541	36.6127	2010
-92.87	37.27	2006
-89.65	36.18	2006
-90.3103	37.3494	2011
-93.55	38.07	2003
-92.58	38.35	2003
-89.57	36.92	2006
-91.4798	37.8248	2010
-89.92	37.1	1966
-90.9	36.89	2011
-93.45	38.1	2003
-92.07	39.07	1959
-90.3792	37.3583	2011
-90.0918	37.6397	2011
-92.2	37.9	2003
-91.15	39.1	1973
-91.77	37.95	2003
-90.4305	36.7568	2011
-89.7	36.9	1967
-93.65	37.07	1979
-93.43	37.48	2003
-92.4858	40.22	2009
-92.0937	40.1986	2009
-92.0049	40.1855	2009
-89.5328	37.5629	2011
-93.57	40.17	1977
-89.6	37.43	2002
-90.78	38.43	1996
-89.87	37.3	2003
-94.08	37.33	2005
-94.4859	38.7687	2012
-94.4492	38.79	2012
-93.78	38.42	1973
-94.3	36.55	1986
-93.08	37.48	1959
-94.4	40.23	1984
-90.6157	37.771	2009
-94.23	39.73	1967
-89.55	37.12	2006
-93.23	38.63	2006
-92.9806	37.2228	2011
-93.9008	36.9198	2010
-93.4275	36.9162	2010
-93.13	38.73	1980
-92.9862	37	2010
-92.98	39.18	1967
-93.3653	37.0382	2010
-91.38	36.55	1999
-92.33	37.08	1990
-91.17	36.58	2005
-90.33	37.43	1970
-94.68	40.52	2001
-89.72	37.75	1998
-92.41	37.69	2008
-89.83	36.1	1995
-91.98	36.73	2005
-92.67	38.2	1978
-94.1	36.75	1954
-91.52	39.8	2007
-91.47	39.77	2007
-91.7	39.7	2007
-93.68	38.78	2001
-90.7	38.48	1954
-90.43	38.93	1954
-91.4	39.38	2000
-91.93	38.85	2001
-94.37	37.53	1956
-95.27	40.62	1954
-95.33	40.58	1954
-89.52	38.62	1956
-93.86	38.75	2007
-92.7	37.17	1967
-92.35	36.6	1967
-90.73	37.95	2004
-90.73	37.95	2004
-93.86	36.62	2008
-91.77	37.95	1969
-90.92	37.33	2004
-93.78	38.03	1973
-93.68	38.15	1973
-93.81	39.85	2009
-92.65	37.02	2008
-93.4504	37.131	2009
-93.3646	37.2752	2009
-92.03	39.58	2007
-90.88	38.67	2004
-91.23	38.47	1980
-92.8698	37.1864	2009
-90.23	38.87	1980
-93.55	39	1968
-92.8685	36.8917	2009
-89.78	36.9	2008
-93.47	38.87	2006
-94.83	39.92	1995
-94.23	40.48	1956
-90.33	36.8	2002
-90.3872	38.7162	2010
-92.52	39.9	1999
-93.38	39.88	1999
-91.8965	37.5228	2009
-93.67	37.95	2006
-89.83	37.83	2009
-92.22	40	1999
-91.93	40.45	2006
-91.08	37.38	2006
-94.6	37.48	1995
-92.68	37.13	2001
-94.1	37.4	2005
-94.38	36.87	2006
-89.6	37.08	1986
-91.73	39.25	1999
-92.18	38.45	1999
-92.57	37.43	1959
-94.3	40.6	2001
-93.88	37.32	1965
-91.7	38.53	1999
-93.2719	38.6914	2010
-91.52	38.7	1985
-93.85	38.38	1956
-89.43	37.46	2008
-93.72	36.97	1974
-93.17	38.7	2003
-92.65	36.96	2008
-92.58	37.4	2002
-94.28	39.02	1965
-92.3196	36.616	2010
-89.65	36.18	1967
-92.166	36.7634	2010
-92.98	38.63	2006
-93.78	38.73	2003
-94.25	37.67	2003
-89.72	36.83	1973
-93.8	37.33	1971
-91.6401	37.8541	2010
-92.67	39.17	1981
-93.82	36.67	1954
-92.23	39.92	1974
-93.0622	40.2314	2009
-92.78	38.47	1954
-92.6672	40.2319	2009
-94.44	37.78	2008
-91.67	40.4	1954
-93.97	39.03	1995
-90.2131	38.6724	2010
-94.58	36.83	2008
-94.02	39.47	2006
-92.55	36.87	1957
-89.5	37.4	1971
-94.28	36.77	2001
-93.43	36.62	2001
-94.35	38.6	1965
-89.6	36.13	1970
-94.53	37.62	2005
-90.38	38.23	1981
-92.52	36.67	2008
-93.27	38.35	1986
-93.47	37.77	2003
-89.88	36.2	1957
-94.52	38.17	2008
-93.05	37.85	2003
-94.17	36.85	1971
-93.1	37.63	1971
-94.17	37.4	1995
-94.08	38.27	1968
-90.8	36.83	2008
-94.55	36.97	2004
-92.8178	39.97	2011
-90.3	37.7	1957
-92.5	38.32	2004
-89.97	36.82	2006
-91.95	39.07	2008
-90.64	36.59	2008
-91.9116	39.3983	2009
-94.32	36.59	2008
-92.15	38.88	1984
-91.37	38	1999
-93.07	37.27	2008
-94.5	40.08	1954
-91.64	38.39	2008
-90.25	37.65	2006
-92.03	37.91	2008
-90.05	37.78	2006
-93.4531	37.3991	2011
-93.5417	37.4722	2011
-93.27	37.41	2011
-91.3603	37.8648	2011
-91.93	39.62	2003
-92.22	39.08	1990
-92.71	37.61	2008
-89.2	36.9	1971
-89.2	36.9	1971
-91.72	38.18	2008
-93.95	39.27	2006
-93.47	39.37	2006
-92.22	39.5	2006
-91.67	39.63	2006
-93.22	38.72	1977
-94.18	37.88	1995
-95.3703	40.5618	2011
-93.22	36.94	2008
-93.21	36.63	2008
-92.74	37.33	2008
-93.8869	36.7053	2012
-94.85	39.77	2001
-92.33	37.04	2008
-92.1	37.26	2008
-91.99	36.76	2008
-91.48	37.15	2008
-91.14	37.18	2008
-91.22	39.23	2006
-90.12	38.82	1967
-92.1	37.52	2007
-91.33	37.97	1993
-91	38.57	1993
-93.0133	37.568	2009
-93.15	39.13	2006
-94.31	36.65	2008
-92.68	36.93	2008
-94.08	38.74	2007
-92.19	39.53	2007
-92.1	39.63	2007
-95.1	40.47	1966
-89.85	36.79	2007
-92.25	36.94	2008
-94.48	37.22	1993
-94.53	36.85	1993
-93.09	37.65	2008
-92.4	39.78	1984
-94.52	37.08	1986
-91.73	37.63	1968
-94.22	40.17	2005
-89.78	36.13	2003
-94.28	37.57	1959
-90.02	37.27	2002
-90.08	36.25	1999
-94.38	36.6	1956
-94.05	36.92	2002
-93.35	37.08	2006
-91.63	39.7	1993
-90.07	36.23	1957
-89.37	36.8	1996
-93.05	39.23	1956
-91.1338	39.3797	2011
-93.45	36.53	2006
-92.7	37.3	2002
-94.22	39.95	1957
-93.38	38.22	2003
-94.26	39.91	2009
-91.47	39.18	1960
-90.28	37.2537	2011
-91.62	38.73	2006
-92.52	38.28	1967
-92.95	39.73	1971
-91.2	39.4	1962
-94.28	37.45	1981
-94.32	37.2	2003
-93.98	39.28	1957
-94.48	39.23	2004
-90.7229	38.4575	2010
-93.53	38.73	2003
-91.524	36.7798	2009
-90.6571	38.3827	2010
-90.386	38.5614	2010
-92.52	38.48	1993
-90.92	38.95	2005
-93.38	38.8	2003
-90.27	37.7	1963
-91.38	37.3	2006
-90.27	37.58	1972
-91.6881	39.6161	2011
-91.02	37	1957
-91.58	39.03	1982
-93.03	37.13	2003
-94.12	39	1997
-94.17	39.33	1955
-91.65	40.15	1957
-90.92	38.95	2000
-89.78	37.33	2003
-93.68	40.93	1995
-90.72	37.3	1984
-91.95	38.13	2003
-93.12	37.68	1966
-93.4	39.15	2003
-92.75	37.95	2003
-89.15	36.97	2003
-93.27	40.12	1967
-89.48	37.25	1971
-90.67	37.8	1957
-93.5	39.78	1974
-94.27	39.87	1971
-94.48	39.23	1992
-92.1	38.9	1980
-93.97	39.27	1971
-92.47	39.45	1968
-92.5	39.08	1959
-93.32	37.75	2000
-91.22	37.73	1996
-91.77	37.88	2003
-90.9	37.18	2001
-92	39.07	2000
-90.58	38.75	1973
-90.62	38.35	1973
-89.9787	36.1249	2010
-90.6697	38.8232	2012
-91.27	37.08	1984
-89.65	37.23	2000
-90.92	38.7	2006
-92	39.03	2000
-94.12	37.67	1992
-91.68	37.03	2005
-90.75	39.02	1984
-90.2297	37.5177	2009
-92.6	37.62	1995
-90.48	38.02	1971
-94.52	38.47	1977
-93.22	39.25	1977
-93.5	39.2	1977
-91.27	38.6	1967
-90.2145	36.0906	2012
-94.43	38.4	1995
-94.3	37.5082	2012
-94.28	39.23	1977
-93.12	39.43	1977
-89.47	38.07	1967
-93.23	37.08	1975
-92.58	40.2	1965
-91.63	39.57	2006
-94.37	36.87	1975
-89.1668	37.611	2012
-90.55	37.85	2006
-94.12	39.13	1982
-93.32	40.47	1973
-92.73	39.12	2006
-92.03	37.27	1968
-93.2715	37.3592	2009
-93.1602	40.1693	2010
-92.95	39.72	1967
-94.85	39.93	1995
-90.78	38.43	2000
-92.67	39.27	2006
-91.61	37.76	2007
-94.42	39.56	2008
-93.5	38.73	2006
-91.85	41.58	1984
-91.8942	38.7428	2010
-90.7705	36.6066	2010
-92.58	38.32	1993
-94.34	39.08	2008
-92.82	38.87	2001
-91.97	37.28	1974
-90.52	37.17	1957
-94.82	39.78	1969
-91.37	39	1998
-90.98	38.98	2000
-94.53	38.82	2008
-93.2714	37.1917	2009
-92.84	40.05	2010
-93.9	41.38	2001
-94.22	40.45	1958
-89.5	37.02	1970
-93.47	39.15	2003
-95.53	40.55	1958
-94.32	37.35	2002
-93.75	36.55	1995
-92	39.22	1956
-94.7	39.32	1981
-93.3338	36.6381	2010
-89.83	36.1	1999
-90.0149	37.4983	2011
-91.65	38.72	2006
-94.53	39.43	1967
-92.98	37.8	2003
-95.05	40.18	2001
-93.72	37.08	2001
-93.3962	36.5121	2010
-92.0872	37.7642	2010
-91.93	36.75	1973
-91.35	39.35	1998
-90.14	36.15	2008
-91.45	39.03	1981
-89.75	37.63	1967
-94.87	40.35	2000
-94.04	37.85	2008
-95.62	40.48	2008
-92.96	40.38	2008
-92.96	40.44	2008
-93.3	38.8	2001
-91.95	37.94	2008
-92.3	37.1	1974
-92.57	38.68	2001
-91.03	38.83	2001
-93.68	37.38	1956
-94.57	37.45	1966
-90.73	38.8	2001
-94.4	39.25	1957
-95.38	40.27	2008
-89.63	37.4	2003
-94.5	38.77	1967
-90.53	38.87	1958
-91.2614	39.5017	2011
-92.27	38.45	1983
-92.37	38.4	1986
-93.44	37.37	2007
-90.93	36.52	1967
-93.83	38.75	2003
-93.53	39.1	2008
-92	39.01	2007
-93	39.23	1980
-93.33	38.48	1980
-94.82	40.38	1964
-91.95	40.55	1973
-90.72	37.88	2002
-90.18	38.67	1959
-90.4	37.77	1960
-93.78	39.1	2000
-91.75	39.67	1967
-92.48	39.9	1998
-93.43	37.15	2008
-92.08	36.55	2005
-91.78	37.75	1999
-91.77	37.85	2006
-91.52	39.78	2007
-91.94	39.64	2007
-89.6577	36.4799	2012
-93.08	40.48	2003
-92.52	37.35	1999
-89.88	36.95	2002
-91.6783	36.9904	2009
-91.72	36.58	1959
-95.4	40.42	2008
-91.2055	38.8581	2010
-90.75	38.18	2003
-90.2758	37.6175	2009
-90.53	36.63	1970
-90.27	38.5	1956
-93.05	37.2	1967
-90.8	37.95	2004
-93.48	39.88	1967
-91.73	39.65	2006
-90.28	37.47	1968
-92.95	40.37	1967
-92.27	40.58	1967
-93.5	39.34	2007
-94.15	38.35	1956
-90.38	38.25	1995
-94.85	39.77	2001
-95	39.95	1962
-92.16	39.42	2007
-92.82	38.05	2008
-91.98	39.62	2007
-93.4238	36.5285	2010
-90.0927	38.7326	2011
-92.85	40.53	1960
-90.77	36.72	1973
-93.85	37.45	1973
-91.2	38.93	2006
-91.88	38.85	2006
-94.52	37.2	2003
-92.58	40.3	1998
-91.58	40.38	1998
-91.72	37.97	2007
-92.73	38.6	1974
-89.3	36.72	1955
-93.72	36.79	2008
-90.65	38.25	1968
-90.18	36.78	2002
-92.17	39.2	2000
-90.53	37.6	2006
-93.23	39.87	1995
-91.75	39.97	2003
-92.18	37.85	1988
-93.12	36.72	1961
-94.08	36.65	1997
-91.7	39.65	2003
-94.28	37.49	2007
-93.95	37.83	1958
-91.02	38.8	1981
-90.62	38.23	1968
-93.99	36.52	2008
-90.2338	36.8067	2012
-94.13	37.87	2001
-91.8108	38.4065	2011
-89.4	37.02	2003
-94.22	38.23	1964
-92.85	38.28	2006
-92.67	36.82	2002
-93.9	38.73	2005
-94.53	37.58	2003
-94.2	39.47	2005
-93.2	38.48	2006
-92.62	40.6	1955
-93.3	38.36	2008
-94.02	36.7	1972
-89.8663	37.03	2012
-92.0762	39.4096	2009
-92.9	37.28	1967
-93.35	38.57	1973
-93.3	37.2	2001
-91.68	40.03	2008
-95.38	40.43	1967
-92.23	38.98	1973
-89.78	36.43	2000
-90.9169	38.5911	2010
-91.75	40.35	1998
-91.63	40.27	1998
-93.84	37.17	2008
-94.15	40.37	2003
-93.22	38.75	1981
-93.7	38.05	1982
-94.88	40.03	2006
-93.13	40.48	2003
-93.43	38.63	2006
-92.53	40.38	2003
-93.68	37.55	1995
-90.35	38.93	1957
-95.37	40.22	2008
-93.72	37.75	2003
-92.67	36.95	1960
-94.57	38.5	1967
-91.95	39.27	2006
-94.2	40.53	2006
-91.45	38.37	1984
-89.52	36.77	2005
-90.58	38.75	1998
-92.92	39	2006
-94.42	37.98	1958
-94.37	38.42	2006
-93.03	38.67	2006
-92.79	37.38	2008
-93.93	40.42	1960
-93.12	36.68	1995
-91.28	39.22	2006
-93.03	38.73	2006
-92.43	40.28	1960
-92.43	39.98	1973
-94	39.33	1968
-90.1859	38.7456	2011
-92.55	40.37	1970
-94.2	39.77	2009
-93.15	36.72	2006
-93.05	37.1	1984
-93.38	37.27	2001
-89.62	37.52	1957
-92.28	39.8	2003
-91.67	39.96	2007
-90.37	37.55	2006
-92.12	39.8	1995
-93.45	37.85	2008
-90.3	36.83	2002
-91.3754	37.1981	2009
-94.4	36.83	1970
-92	38.95	1970
-92.28	36.58	2005
-93.37	38.25	1982
-89.67	37.45	1973
-93.3	36.97	2008
-94.87	40.35	1968
-89.53	37	1994
-94.55	40.22	1974
-92.58	38.3	2001
-94.28	40.17	1973
-94.8989	40.36	2010
-90.2062	36.6512	2012
-93.25	39.38	1970
-89.38	36.8	2005
-93.77	39.77	1975
-90.63	37.6	2004
-93.35	38.55	2006
-94.98	39.97	1962
-93.0241	36.6584	2012
-89.8863	37.5089	2012
-89.766	37.481	2012
-94.6	38.67	1968
-89.5207	37.5555	2012
-92.7	38.65	1974
-94.28	39.97	1974
-92.63	38.12	1967
-89.62	36.6	2005
-91.17	38.22	2003
-93.97	38.88	1968
-94.27	39.87	1965
-92.05	40.33	1998
-91.65	40.17	1998
-92.95	39.12	2006
-89.58	36.58	1997
-91.9672	38.5228	2010
-92.45	38.98	2001
-93.17	38.57	1973
-93.42	39.2	1965
-89.27	38.18	2006
-93.5	38.12	1973
-93.93	38.02	1999
-90.97	39.4	2008
-93.27	40.08	1970
-91.62	37.02	2005
-90.13	36.03	2003
-94.0819	37.8949	2009
-93.62	37.93	2003
-89.47	36.98	1986
-94.85	39.83	2001
-90.17	37.43	2002
-91.08	39.1	2006
-93.05	37.6306	2012
-89.65	37.5	1998
-94.93	39.92	2001
-95.1	40.2	2004
-92.38	39.83	1970
-90.7139	38.6205	2011
-91.5628	37.8158	2012
-94.95	39.88	1962
-89.8	37.88	1967
-92.9395	37.1223	2010
-89.65	36.48	1997
-94.25	39.73	2009
-93.27	37.05	1975
-90.73	37.97	1984
-92.13	39.67	1975
-92.13	36.48	2005
-91.9977	39.6602	2011
-94.06	36.6	2008
-93.12	38.67	2006
-93.78	39.32	2003
-92.32	37.02	2006
-90.12	38.85	1967
-92.94	37.34	2008
-90.75	39.3	2006
-92.27	38.78	1965
-94.03	37.33	2003
-92.58	36.73	2002
-93.22	37.21	2008
-92.91	37.5	2008
-95.07	40.1	2001
-94	38.68	2007
-94.28	38.37	1967
-90.22	36.63	1990
-92.48	38.62	1982
-92.0191	39.6747	2011
-90.67	39.3	2006
-93.5	36.67	1961
-90.87	38.82	2001
-91.0074	38.5094	2010
-91.87	39.32	2006
-93.08	39.78	1975
-93.402	37.9508	2010
-90.6915	38.6136	2011
-94.53	38.7	1960
-91.012	38.5088	2010
-91.3929	38.1919	2010
-93.2	38.45	1999
-94.43	36.97	1961
-92.88	37.58	1958
-90.25	38.18	2006
-94.92	39.48	2003
-91.65	39.18	1998
-94.2	38.6	2005
-92.19	40.46	2007
-94.88	39.68	1967
-93.23	39.88	2003
-93.02	40.43	2003
-92.9	38.33	1982
-93.27	40.22	1958
-90.67	37.65	2006
-90.33	38.62	2005
-93.26	37.22	2008
-94.68	39.52	2003
-90.7682	38.5886	2011
-91.9	40.38	1998
-90.3	38.5	1975
-90.28	38.13	2006
-93.23	38.75	2006
-91	36.68	2005
-92.67	39.72	1970
-90.8209	36.9699	2010
-91.3902	38.5001	2011
-94.42	39.28	1961
-91.1725	39.4903	2011
-90.52	37.88	1957
-91.55	37.7	2003
-91.9	39.27	2006
-90.73	38.17	2006
-94.12	37.07	1974
-108.35	47.22	2002
-109.77	47.95	1988
-105.65	48.45	1975
-109.35	47.07	2005
-108.45	47	2005
-106.4	48.02	2002
-106.15	47.83	2001
-109.83	48.1	1988
-105.42	48.68	2001
-107.1	45.13	1995
-110.23	47.38	1993
-109.92	47.32	1999
-104.73	47.17	2001
-109.47	48	1988
-105.63	45.6	2000
-105.47	47.85	1995
-106.33	48.02	1995
-110.23	47.15	2003
-112.65	48.63	2006
-111.52	45.95	1994
-105.63	46.27	1975
-109.96	46.27	2010
-108.52	46.45	1999
-108.52	45.83	1998
-107.32	47.73	2002
-106.22	48.5	1975
-107.75	47.28	1999
-107.32	47.73	2000
-106.073	48.05	2009
-106.19	45.21	2010
-111.98	46.6	1993
-106.05	48.0445	2009
-104.88	47.2	2001
-114.04	47.96	2007
-107.111	48.0671	2011
-106.17	46.82	1996
-107.43	48.17	1980
-105.65	48.32	2004
-106.63	47.77	1997
-104.22	48.13	1999
-111.8	45.45	1992
-112.18	48.63	1994
-107.67	47.88	2000
-108.442	45.9384	2011
-107.2	48.4	2002
-110.2	47.52	1999
-105.07	47.65	1995
-106.63	48.15	1995
-104.27	46.37	1979
-107.25	46.03	1998
-109.68	46.98	2002
-109.7	46.98	1998
-110.12	48.3	1994
-106.42	48.07	1995
-111.93	48.57	1994
-109.23	47.18	1999
-109.68	46.58	1997
-110.71	46.03	2011
-109.42	47.07	1993
-105.93	46.05	1995
-109.68	46.67	1999
-108.68	45.2	2010
-105.07	48.27	1998
-104.03	46.65	1996
-105.43	48.25	1998
-104.7	48.15	1999
-106.03	48.27	1975
-105.55	45.35	2010
-110.68	49	1992
-104.9	47.22	1993
-105.93	45.45	2000
-104.27	48.87	2004
-109.35	47.25	2002
-109.8	47.4	1996
-106.88	46.27	1999
-106.63	47.83	2000
-108.62	47.9	1993
-111.87	48.53	1981
-109.37	47.72	2005
-109.82	47.38	1999
-106.57	48.02	1995
-109.7	46.98	1998
-112.83	46.1	1997
-109.37	47.55	2002
-104.22	46.48	2005
-105.2	48.1	1993
-105.63	48.95	1962
-104.55	45.11	2008
-106.98	45.3	1996
-105.32	46.77	1955
-105.43	47.87	1954
-110.32	48.97	1995
-111.33	47.55	1980
-108.08	48.23	1979
-107.6	45.73	1991
-109.88	46.97	1999
-105.72	47.42	1993
-110.97	47.67	1973
-110.95	48.55	1996
-105.3	46.6642	2011
-104.5	48.82	2004
-108.83	45.83	2005
-104.23	47.77	2001
-106.67	46.27	1980
-108.62	47.72	2002
-109.87	47.1547	2012
-110.12	48.28	1994
-106.93	48.4	2000
-111.85	48.5	1993
-105.55	45.1	2005
-104.18	46.88	1991
-108.819	45.8369	2011
-104.28	48.13	1992
-106.72	47.32	2003
-111.33	45.88	1997
-104.63	47.65	1972
-110.6	47.62	1998
-105.18	48.18	1959
-105.42	45.05	1992
-105.35	45.45	1996
-108.07	47.47	1992
-111.57	46.32	1992
-109.75	46.83	2004
-109.88	46.7	1971
-109.23	48.58	2002
-104.7	45.98	2005
-111	48.55	1980
-106.5	46.38	1993
-106.63	47.95	1995
-104.37	48.78	2004
-106.9	46.07	1998
-104.73	47.23	1975
-108.58	48.73	2005
-105.58	48.77	1972
-104.595	47.6399	2011
-109.38	47.08	1999
-110.15	47.35	2000
-110.85	47.93	1990
-104.18	46.98	1991
-112.38	46.82	1992
-104.646	48.5476	2010
-106.67	45.57	1993
-109.68	47.13	1999
-111.33	45.88	1997
-105.827	47.2064	2010
-109.48	47.13	1975
-105.4	45.5	1964
-108.53	46.2	1993
-108.48	45.8	2010
-104.4	48.18	1995
-111.55	47.57	1998
-107.7	46.58	1999
-112.03	46.58	1997
-110.42	48.53	1980
-104.28	46.63	1999
-104.45	46.28	1994
-109.7	46.98	1998
-108.85	46.98	2005
-109.58	47.18	1999
-106.03	46.4	1984
-108.68	45.93	1979
-108.73	46	1971
-111.3	47.05	1975
-108.68	45.93	1979
-104.83	47.32	1993
-111.13	46.4	1996
-108.7	46.33	1992
-104.65	47.58	1953
-107.1	48.02	2001
-109.75	46.8	1998
-107.3	47.32	1975
-114.07	48.07	2007
-113.62	47.5	1995
-114.33	48.42	2000
-104.53	45.87	1969
-108.53	46.28	2004
-106.072	48.0313	2010
-106.4	48.85	1999
-106.32	48.93	1972
-104.32	47.47	1995
-105.62	45.18	1985
-111.87	48.53	1981
-106.53	46.37	1993
-107.33	48.5279	2011
-110.93	47.23	2000
-109.83	48.0525	2012
-113.4	45.4	1962
-111.25	47.78	1992
-108.93	47.33	2003
-111.3	47.52	1993
-104.18	47.95	1975
-110.5	47.25	2002
-110.95	47.78	1980
-107	45.3	1968
-104.17	46.45	2001
-107.13	47.32	2001
-104.266	45.208	2011
-104.42	45.1	1985
-114.35	46.17	1975
-110.47	46.95	2007
-104.475	47.172	2009
-104.25	46.3	1962
-104.28	46.55	2001
-109.23	48.58	1999
-114.03	47.12	1991
-105.58	48.08	1953
-111.8	44.67	1993
-110.408	46.1986	2010
-105.13	48.2	2005
-114.34	48.22	2008
-109.9	48.68	1993
-109.2	47.07	1997
-107.317	47.9644	2010
-110.868	46.5774	2012
-105.38	45.43	1954
-106.85	48.35	1999
-114.08	46.43	1990
-112.03	46.92	1993
-112.92	46.42	1962
-110.08	47.35	1976
-105.85	48.4	1970
-112.65	44.72	1995
-104.05	45.9	1954
-114.027	47.7754	2011
-109.93	45.83	1973
-104.147	46.6832	2009
-108.77	45.58	1997
-111.1	48.28	1999
-108.17	45.57	2003
-107.6	45.8	1996
-104.93	45.27	1991
-108.13	46.85	2002
-106.25	46.9	1993
-104.67	46.6	1965
-111.92	48.9	1982
-106.03	46.53	1993
-104.3	47.03	1979
-106.63	47.98	2000
-107.66	48.21	2007
-106.82	47.32	2003
-111.65	45.25	1999
-107.33	48.57	1999
-106.44	48.78	2007
-108.08	46.35	1986
-103.88	47.02	1952
-112.85	45.22	1997
-106.13	45.45	1984
-106.67	47.17	2003
-104.05	47	1952
-99.45	41.7	1974
-98.9	40.32	1992
-97.19	41.06	2008
-96.83	42.35	1992
-102.53	42.97	1989
-98.78	41.42	1990
-103.87	42.68	1999
-97.17	41.07	2008
-96.68	42.1	2001
-103.67	41.08	1997
-97.98	41.33	2001
-97.72	40.73	1976
-96.37	41.45	1996
-97.75	41.13	1973
-96.85	40.7	1956
-99.22	41.57	2003
-97.6566	41.2064	2011
-98.32	40.9	1959
-96.13	41.08	2001
-100.17	40.93	1989
-96.335	40.4632	2012
-101.52	40.47	2002
-98.98	41.73	2004
-101.16	40.43	2008
-102.93	41.78	1994
-97.82	41.08	2001
-99.25	41.53	2003
-97.7	41.7	1990
-98.18	40.08	1998
-99.22	41.73	1990
-98.72	41.82	2004
-95.8	40.48	1995
-103.02	41.13	1981
-100.32	40.83	2007
-103.48	41.22	1962
-97.57	42.48	1998
-100.38	41.03	1998
-99.13	40.58	1965
-97.01	41.09	2008
-103.9	41.23	1998
-102.2	42.47	1957
-96.33	40.52	1995
-100.13	42.93	1956
-97.97	40.18	1959
-98.38	42.47	1996
-97.8	41.07	1955
-102.88	42.37	1996
-98.73	40.7366	2009
-101.02	40.57	1991
-95.85	40.53	1995
-97.47	40.37	1956
-100.1	40.9	2005
-103.57	42.32	1972
-96.98	40.95	2001
-103.67	41.2	1997
-97.6	41.92	1967
-101.68	40.87	1991
-98.25	42.38	2003
-100	42.45	1998
-101.43	41.43	2004
-97.72	40.72	2005
-98.53	40.93	1960
-98.4	40.6	1985
-97.8735	40.931	2011
-98.67	41.97	2004
-101.36	40.43	2008
-98.57	41.22	2004
-96.61	41.05	2008
-98.03	41.33	2001
-99.9383	41.8789	2011
-97.7093	41.0449	2011
-97.92	41	1967
-96.82	41.32	1996
-95.47	40.18	1975
-100.5	41.98	1974
-99.07	40.77	1972
-96.61	41.08	2008
-101.82	40.66	2007
-98.5	41.57	1967
-97.82	42.65	1950
-102.68	42.48	1992
-100.53	40.88	2003
-101.74	40.39	2008
-103.02	41.78	1957
-96.42	40.33	1995
-99.12	40.6	1986
-100.592	42.92	2012
-100.8	40.2	1962
-98.58	41.28	1955
-98.68	42.47	2004
-100.864	41.1117	2012
-98.72	42.55	2003
-98.28	42.42	1996
-100.9	41.02	1981
-98.9798	42.4901	2011
-101.02	41.13	2005
-98	40.78	1972
-103.05	41.1	1983
-102.13	42.78	1978
-98.95	41.25	2003
-96.78	40.3	1972
-100.024	40.8911	2011
-98.78	41.4421	2011
-100.17	42.68	1974
-100.818	41.15	2009
-100.904	41.1011	2009
-98.95	40.27	1999
-98.88	40.78	1972
-96.82	41.93	1996
-96.77	41.67	1996
-100.88	41.15	2005
-96.9	41.88	1959
-95.6	40.73	1965
-100.22	40.72	1958
-98.53	41.65	2003
-103.32	42.03	1992
-103.02	42.83	1965
-97.22	41.55	1998
-97.3869	40.2741	2012
-97.55	41.18	1966
-98.4664	41.4753	2012
-97.08	42.05	1967
-98.42	42.43	2003
-103.68	42.48	2006
-98.43	41.3	1974
-103.87	42.68	1999
-98.93	41.63	1961
-98.25	41.5	2001
-97.57	40.53	1994
-98.55	40.6	1999
-99.7	42.58	2002
-99.15	41.43	2003
-97.42	41	1957
-103.1	41.65	1989
-96.6	41.17	1966
-98.6	40.85	1999
-97.03	41.8	1996
-98.15	40.7	1972
-97.97	40.35	1982
-97.78	41.48	1996
-98.57	41.38	2008
-95.88	40.68	1972
-98.98	41.2	2003
-101.68	40.55	1967
-102.1	41.32	1982
-99.28	40.22	1982
-98.95	40.47	1986
-99.38	41.3	1971
-97.5	40.17	1998
-98.25	41.17	1999
-97.18	42.55	2003
-96.03	40.67	1972
-98.68	41.88	2004
-98.9182	41.1008	2011
-98.5983	42.4676	2011
-100.67	41.12	1998
-97.68	40	2004
-98.2	41.18	1990
-98.72	41.15	2004
-97.13	40.98	1958
-97.3	40.8	1975
-98.7168	41.194	2011
-96.53	40.28	2003
-97	41.72	1996
-98.68	40.75	1999
-98.43	41.73	2003
-97.85	40.6	1994
-100.87	41.08	1990
-99.55	40.92	2004
-98.57	40.65	1999
-103.75	41.5211	2010
-97.83	41.48	2000
-103.3	41.52	1998
-97.25	42.5	1973
-96.67	40.13	2001
-99.22	40.45	1999
-99	41.67	1960
-97.05	40.7	2002
-102.57	40.93	1958
-97.57	40.17	2001
-101.02	41.33	1990
-98.25	40.02	1982
-96.28	40.78	1993
-99.47	41.22	2003
